mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
180527,Partha Bhowmick,Elected,09-06-2024,In Office,First Term,Barrackpur,West Bengal,All India Trinamool Congress,Male,Post Graduate and above,"Master Degree in Commerce from Rishi Bankim Chandra Evening University, University of Calcutta (1986-1987)",61,2,0,1,0.157303371, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180528,Pathan Yusuf,Elected,09-06-2024,In Office,First Term,Baharampur,West Bengal,All India Trinamool Congress,Male,Upto Higher Secondary,"11th Pass from MES High School, Nagarwada, Vadodara, Gujarat",40,2,0,41,0.539325843, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180530,Pratima Mondal,Elected,09-06-2024,In Office,Third Term,Joynagar,West Bengal,All India Trinamool Congress,Female,Post Graduate and above,"MA (History), Calcutta University, 1993; B.Ed., Calcutta University, 1989",59,26,0,58,0.797752809, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180531,Rachna Banerjee,Elected,09-06-2024,In Office,First Term,Hooghly,West Bengal,All India Trinamool Congress,Female,Upto Higher Secondary,"Higher Secondary, West Bengal Council for Higher Secondary Education (1992)",52,1,0,65,0.359550562, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180532,Raju Bista,Elected,09-06-2024,In Office,Second Term,Darjeeling,West Bengal,Bharatiya Janata Party,Male,Graduate,B.A. from Manipur University,39,28,0,93,0.921348315, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180533,Sajda Ahmed,Elected,09-06-2024,In Office,Third Term,Uluberia,West Bengal,All India Trinamool Congress,Female,Graduate,B.A. from University of Calcutta in year 1983,63,3,0,41,0.640449438, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180535,Saumitra Khan,Elected,09-06-2024,In Office,Third Term,Bishnupur,West Bengal,Bharatiya Janata Party,Male,Upto Higher Secondary,"Higher Secondary Pass, West Bengal Council of Higher Secondary Education, 1999",44,10,0,47,0.865168539, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180536,Sayani Ghosh,Elected,09-06-2024,In Office,First Term,Jadavpur,West Bengal,All India Trinamool Congress,Female,Upto Higher Secondary,"Higher Secondary (Council for the Indian School Certificate Examinations Board), Hirendra Leela Patranavis, School, 2011",32,9,0,59,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180538,Sharmila Sarkar,Elected,09-06-2024,In Office,First Term,Bardhaman Purba,West Bengal,All India Trinamool Congress,Female,Post Graduate and above,"M.D. (Psychiatry) from The West Bengal University of Health Sciences, West Benal in year 2008",46,5,0,1,0.764044944, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180541,Sougata Ray,Elected,09-06-2024,In Office,Fifth Term,Dum Dum,West Bengal,All India Trinamool Congress,Male,Post Graduate and above,"M.Sc, Presidency College, Calcutta University, 1972; LLB, Jogesh Chandra Chowdhury Law College, 1982",78,38,0,104,0.775280899, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180001,Bishnu Pada Ray,Elected,09-06-2024,In Office,Fourth Term,Andaman and Nicobar Islands,Andaman & Nicobar Islands,Bharatiya Janata Party,Male,Graduate,B.Com. (Hons.) from University of Calcutta in year 1973,75,5,0,17,0.887640449, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,5,,17,0.887640449,Lok Sabha
180095,Delkar Kalaben Mohanbhai,Elected,09-06-2024,In Office,Second Term,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Bharatiya Janata Party,Female,Graduate,"B.A. from Veer Narmad South Gujarat University, (Extended Mode) in year 2007-08",54,21,0,143,0.95505618, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,27.5,,105,0.95505618,Lok Sabha
180096,Patel Umeshbhai Babubhai,Elected,09-06-2024,In Office,First Term,Daman and Diu,Dadra and Nagar Haveli,Independent,Male,Graduate,"BCom., Janardhan Rai Nagar, Rajasthan Vidyapeeth, Rajasthan",49,34,0,67,0.95505618, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,27.5,,105,0.95505618,Lok Sabha
180097,Bansuri Swaraj,Elected,09-06-2024,In Office,First Term,New Delhi,Delhi,Bharatiya Janata Party,Female,Post Graduate and above,"Master of Studies, St Catherine's College, University of Oxford, UK, 2009",41,6,0,28,0.943820225, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.16666667,,95.66666667,0.953183521,Lok Sabha
180099,Kamaljeet Sehrawat,Elected,09-06-2024,In Office,First Term,West Delhi,Delhi,Bharatiya Janata Party,Female,Post Graduate and above,"M.Com. from Himachal Pradesh University, Shimla, 1995",52,10,0,125,0.93258427, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.16666667,,95.66666667,0.953183521,Lok Sabha
180100,Manoj Tiwari,Elected,09-06-2024,In Office,Third Term,North East Delhi,Delhi,Bharatiya Janata Party,Male,Post Graduate and above,"MPEd., Banaras Hindu University, Varanasi, 1994",54,11,0,155,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.16666667,,95.66666667,0.953183521,Lok Sabha
180101,Praveen Khandelwal,Elected,09-06-2024,In Office,First Term,Chandni Chowk,Delhi,Bharatiya Janata Party,Male,Graduate,"BA, Ramjas College, Delhi, 1983; LLB, Delhi University, 1986",64,1,0,21,0.988764045, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.16666667,,95.66666667,0.953183521,Lok Sabha
180102,Ramvir Singh Bidhuri,Elected,09-06-2024,In Office,First Term,South Delhi,Delhi,Bharatiya Janata Party,Male,Graduate,"Bachelor of Arts, Deshbandhu Gupta College, Delhi University, 1973",72,16,0,97,1, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.16666667,,95.66666667,0.953183521,Lok Sabha
180103,Yogender Chandolia,Elected,09-06-2024,In Office,First Term,North West Delhi,Delhi,Bharatiya Janata Party,Male,Graduate,"BA Political Science and History, Swami Vivekanand Subharti University, Meerut, UP, 2022",63,17,0,148,0.943820225, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.16666667,,95.66666667,0.953183521,Lok Sabha
180214,Muhammed Hamdullah Sayeed,Elected,09-06-2024,In Office,Second Term,Lakshadweep,Lakshadweep,Indian National Congress,Male,Graduate,"B.S.L, L.L.B. from Indian Law Society Law College, Pune, in year 2005",43,9,0,55,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9,,55,0.91011236,Lok Sabha
180319,Ve Vaithilingam,Elected,09-06-2024,In Office,Second Term,Puducherry,Puducherry,Indian National Congress,Male,Graduate,B.Com. from Madurai Kamaraj University by Distance Education in year 1968-71,74,9,0,34,0.876404494, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9,,34,0.876404494,Lok Sabha
180257,Chavan Vasantrao Balwantrao,Elected,09-06-2024,26-08-2024,First Term,Nanded,Maharashtra,Indian National Congress,Male,Upto Higher Secondary,"B.Com. (Part-I) from People's College, Nanded, Marathwada University, Aurangabad in year 1971-72",71,0,0,17,0.681818182, Data corresponds to the period from 24-06-2024 to 21-08-2025.,4.030991736,0.134297521,11.51859504,0.872130108,4.76744186,0.209302326,20.60465116,0.874047847,Lok Sabha
180044,Ajay Kumar Mandal,Elected,09-06-2024,In Office,Second Term,Bhagalpur,Bihar,Janata Dal (United),Male,Upto Higher Secondary,"9th Passed from Shri Sant High School, Ghogha, Bhagalpur",47,0,0,61,0.314606742, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,14.08823529,0.264705882,55.29411765,0.883674818,Lok Sabha
180086,Chintamani Maharaj,Elected,09-06-2024,In Office,First Term,Surguja,Chhattisgarh,Bharatiya Janata Party,Male,Upto Higher Secondary,"12th Passed from Chhattisgarh Sanskrit Vidyamandalam, Raipur, Chhattisgarh in year 2014",57,0,0,69,0.831460674, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,6.1,,78,0.880898876,Lok Sabha
180233,Mahendra Singh Solanky,Elected,09-06-2024,In Office,Second Term,Dewas,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"L.L.B. from Indore Institute of Law, Devi Ahilya University, Indore, in 2006",41,0,0,42,0.988764045, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.66666667,,66.41666667,0.916198502,Lok Sabha
180239,Shivmangal Singh Tomar,Elected,09-06-2024,In Office,First Term,Morena,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"L.L.B. from Govt. P.G. College, Morena, Madhya Pradesh in year 1990",65,0,0,9,0.887640449, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,10.66666667,,66.41666667,0.916198502,Lok Sabha
180244,Aashtikar Patil Nagesh Bapurao,Elected,09-06-2024,In Office,First Term,Hingoli,Maharashtra,Shiv Sena (Uddhav Balasaheb Thackeray),Male,Graduate,"B.Com. from Dr. Babasaheb Ambedkar Marathwada Vidyapeeth, Aurangabad in year 1993-94",53,0,0,57,0.629213483, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,20.20985604,0.209302326,102.0204873,0.874047847,Lok Sabha
180270,Narayan Tatu Rane,Elected,09-06-2024,In Office,First Term,Ratnagiri-Sindhudurg,Maharashtra,Bharatiya Janata Party,Male,Upto Higher Secondary,"11th Standard Passed from Ghatkopar Shikshan Prasarak Mandal's Ratra Shala, Ghatkopar, Mumbai in year 1970",73,0,0,52,0.629213483, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,20.20985604,0.209302326,102.0204873,0.874047847,Lok Sabha
180408,Kunduru Raghuveer,Elected,09-06-2024,In Office,First Term,Nalgonda,Telangana,Indian National Congress,Male,Upto Higher Secondary,"Intermediate from St. Mary's Junior College. Yusufgada, Hyderabad in 1997",45,0,0,20,0.719101124, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,9.266666667,,67.8,0.891385768,Lok Sabha
180478,Rakesh Rathor,Elected,09-06-2024,In Office,First Term,Sitapur,Uttar Pradesh,Indian National Congress,Male,Graduate,"Graduation, Chhatrapati Shahu Ji Maharaj University, Kanpur in 2022",60,0,0,31,0.662921348, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180505,Adhikari Soumendu,Elected,09-06-2024,In Office,First Term,Kanthi,West Bengal,Bharatiya Janata Party,Male,Post Graduate and above,"MA(English), Vidyasagar University, 2010",42,0,0,5,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180510,Adhikari Deepak Dev,Elected,09-06-2024,In Office,Third Term,Ghatal,West Bengal,All India Trinamool Congress,Male,Upto Higher Secondary,"Diploma in Computer Technology, BV. Jawaharlal Nehru Institute of Technology (Bharatiya Vidyapeeth), 2003",42,0,0,66,0.078651685, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180516,Jyotirmay Singh Mahato,Elected,09-06-2024,In Office,Second Term,Purulia,West Bengal,Bharatiya Janata Party,Male,Graduate,"LL.B., Rourkela Law College, Sambalpur University, 2012",40,0,0,21,0.797752809, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180524,Mala Roy,Elected,09-06-2024,In Office,Second Term,Kolkata Dakshin,West Bengal,All India Trinamool Congress,Female,Graduate,"BA, Calcutta University, 1976",67,0,0,84,0.269662921, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180540,Sk Nurul Islam,Elected,09-06-2024,25-09-2024,Second Term,Basirhat,West Bengal,All India Trinamool Congress,Male,Upto Higher Secondary,"Passed Alim, Kharki Islamia Senior Madrasah, 1977",61,0,0,0,0.045454545, Data corresponds to the period from 24-06-2024 to 21-08-2025.,4.030991736,0.134297521,11.51859504,0.872130108,2.5,,6.3,0.714338611,Lok Sabha
180064,Radha Mohan Singh,Elected,09-06-2024,In Office,Seventh Term,Purvi Champaran,Bihar,Bharatiya Janata Party,Male,Graduate,"BA, Munshi Singh College, Motihari, Bihar University, 1971",75,4,0,0,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,14.08823529,0.264705882,55.29411765,0.883674818,Lok Sabha
180072,Ravi Shankar Prasad,Elected,09-06-2024,In Office,Second Term,Patna Sahib,Bihar,Bharatiya Janata Party,Male,Graduate,"LLB, Patna Law College, Patna University, 1979; MA, Patna College, Patna University, 1976; BA (Pol. Sc. and Hon.), Patna College, Patna University, 1974",70,4,0,0,0.797752809, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,14.08823529,0.264705882,55.29411765,0.883674818,Lok Sabha
180156,Kali Charan Munda,Elected,09-06-2024,In Office,First Term,Khunti,Jharkhand,Indian National Congress,Male,Upto Higher Secondary,"Inter, Ranchi University, 1982",63,11,0,0,0.820224719, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,15.58333333,0.25,78.08333333,0.862359551,Lok Sabha
180175,K Rajashekar Basavaraj Hitnal,Elected,09-06-2024,In Office,First Term,Koppal,Karnataka,Indian National Congress,Male,Upto Higher Secondary,"PUC- Science ISS College, Dharwad in 1997-98",46,1,0,0,0.696629213, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.25,,46.79166667,0.810861423,Lok Sabha
180418,Afzal Ansari,Elected,09-06-2024,In Office,Third Term,Ghazipur,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,"MA (History), Post Graduate College, Ghazipur, 1978",72,2,0,0,0.730337079, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180420,Akhilesh Yadav,Elected,09-06-2024,In Office,Fifth Term,Kannauj,Uttar Pradesh,Samajwadi Party,Male,Graduate,B.E. (Civil Environment) from Mysore University in year 1994-95,52,10,0,0,0.494382022, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180421,Akshay Yadav,Elected,09-06-2024,In Office,Second Term,Firozabad,Uttar Pradesh,Samajwadi Party,Male,Graduate,BBA from Amity University Noida in 2008,38,1,0,0,0.820224719, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180431,Awadhesh Prasad,Elected,09-06-2024,In Office,First Term,Faizabad,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,"M.A. from D.A.V. College, Kanpur in year 1966; L.L.B. from Lucknow University in year 1968",80,9,0,0,0.887640449, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180462,Mahesh Sharma,Elected,09-06-2024,In Office,Third Term,Gautam Buddha Nagar,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"M.B.B.S. from University College of Medical Sciences, Delhi University in year 1982",65,1,0,0,0.966292135, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180490,Shiv Pal Singh Patel,Elected,09-06-2024,In Office,First Term,Pratapgarh,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,"M.Sc., D.A.V. College, Kanpur, Kanpur University, 1979",69,8,0,0,0.91011236, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,13.72222222,0.097222222,45.04166667,0.917866751,Lok Sabha
180502,Abhijit Gangopadhyay,Elected,09-06-2024,In Office,First Term,Tamluk,West Bengal,Bharatiya Janata Party,Male,Graduate,"LLB, University College of Law, Calcutta University, 1991",63,5,0,0,0.943820225, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180507,Asit Kumar Mal,Elected,09-06-2024,In Office,Second Term,Bolpur,West Bengal,All India Trinamool Congress,Male,Upto Higher Secondary,School Final from Margram High School in year 1973 (W.B.B.S.E),70,5,0,0,0.921348315, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
180512,Jagadish Chandra Barma Basunia,Elected,09-06-2024,In Office,First Term,Coochbehar,West Bengal,All India Trinamool Congress,Male,Graduate,"Bachelor of Arts from Dinhata College, University of North Bengal, 1983",61,2,0,0,0.494382022, Data corresponds to the period from 24-06-2024 to 21-08-2025.,13.51675183,0.134297521,64.55448201,0.872130108,7.576923077,,32.53076923,0.714338611,Lok Sabha
